dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,realm_general,realm_specific,depth_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,experiment_location,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,sex,parental_age,parental_age_units,parental_size_type,parental_size_units,parental_size_value,mating,method_type,fecundity,fecundity_unit,fecundity_temporal_unit,offspring_developmental_stage,offspring_size_type,offspring_size_units,offspring_size_value,comments_fecundity
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,487.76,,weighting and counting,14124,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,347.4,,weighting and counting,7780,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,378.16,,weighting and counting,10631,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,436.76,,weighting and counting,8150,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,411,,weighting and counting,8084,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,379.66,,weighting and counting,9867,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,438.6,,weighting and counting,11273,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,438.1,,weighting and counting,14632,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,409.9,,weighting and counting,18905,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,409.32,,weighting and counting,9930,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,451.02,,weighting and counting,12016,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,378.16,,weighting and counting,8722,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,288.76,,weighting and counting,4486,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,409.6,,weighting and counting,8200,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,390.54,,weighting and counting,9608,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,321.06,,weighting and counting,13002,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,70,-42,43,10.8,-74,24,,field,Estero Butan_Chile,26-07-2019,26-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,576.5,,weighting and counting,8926,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,70,-42,43,10.8,-74,24,,field,Estero Butan_Chile,26-07-2019,26-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,891.26,,weighting and counting,13489,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,70,-42,43,10.8,-74,24,,field,Estero Butan_Chile,26-07-2019,26-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,723.98,,weighting and counting,17728,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,573.82,,weighting and counting,11544,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,368.36,,weighting and counting,11995,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,70,-42,43,10.8,-74,24,,field,Estero Butan_Chile,26-07-2019,26-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,767.4,,weighting and counting,9147,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad Sur Oeste Chiloe y Guafo_Chile,07-08-2019,07-08-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,420.04,,weighting and counting,11902,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,70,-42,43,10.8,-74,24,,field,Estero Butan_Chile,26-07-2019,26-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,719.48,,weighting and counting,10554,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-42,30,43.999998,-74,31,20.33558333,field,Oeste Cucao_Chile,05-09-2019,05-09-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,287.74,,weighting and counting,3258,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-42,30,43.999998,-74,31,20.33558333,field,Oeste Cucao_Chile,05-09-2019,05-09-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,290.46,,weighting and counting,5511,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-43,14,18,-73,9,15,field,Chauques_Chile,27-07-2019,27-07-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,439.54,,weighting and counting,14884,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-42,30,43.999998,-74,31,20.33558333,field,Oeste Cucao_Chile,05-09-2019,05-09-2019,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,33.38,,weighting and counting,4740,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad sur Oeste Chiloe y Gua_Chile,27-07-2018,27-07-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,318.14,,weighting and counting,8576,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,11-07-2018,11-07-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,90.76,,weighting and counting,7632,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,11-07-2018,11-07-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,474.7,,weighting and counting,9646.209386,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-42,30,43.999998,-74,31,20.33558333,field,Oeste Cucao_Chile,12-07-2018,12-07-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,225.6,,weighting and counting,3903.225806,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-42,0,56.1,-74,47,3,field,oeste metalqui,10-09-2018,10-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,414.24,,weighting and counting,9107.253565,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-42,30,43.999998,-74,31,20.33558333,field,Oeste Cucao_Chile,12-07-2018,12-07-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,232.66,,weighting and counting,5130.568356,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,11-07-2018,11-07-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,301.71,,weighting and counting,8011.34573,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,01-05-2018,01-05-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,397.07,,weighting and counting,10096.7519,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-42,30,43.999998,-74,31,20.33558333,field,Oeste Cucao_Chile,12-07-2018,12-07-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,296.32,,weighting and counting,13074.59677,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad sur Oeste Chiloe y Gua_Chile,27-07-2018,27-07-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,260.34,,weighting and counting,6759.326993,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,12-08-2018,12-08-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,462,,weighting and counting,16822.22222,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,190,-42,56,35,-75,0,56,field,Mitad sur Oeste Chiloe y Gua_Chile,27-07-2018,27-07-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,212.5,,weighting and counting,5196.441809,number of eggs by female,lifetime (multiple seasons),egg stage II,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,182,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,520.1,,weighting and counting,5670,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,182,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,399.5,,weighting and counting,4053,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,382.8,,weighting and counting,4047,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,182,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,355.88,,weighting and counting,2596,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,187,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,497.8,,weighting and counting,4745,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,230,-42,0,56.1,-74,47,3,field,Oeste Metalqui_Chile,12-09-2018,12-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,257.18,,weighting and counting,16324,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,182,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,373.12,,weighting and counting,2570,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
Molinet_et_al_2023,28-03-2023,Carlos_Molinet,cmolinet@uach.cl,primary,https://doi.org/10.1016/j.fishres.2020.105803,https://doi.org/10.1016/j.fishres.2022.106522,,Lithodes_santolla,,marine,marine,174,-44,37,17.98,-72,56,34.3,field,Seno Magdalena_Chile,19-09-2018,19-09-2018,,field,no,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,female,,,fresh mass,gram,432.08,,weighting and counting,7746,number of eggs by female,lifetime (multiple seasons),egg stage III,,,,The species is reproductively active over 8 years
