dataset_id,date_of_contribution,name_contact,email_contact,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,realm_general,realm_specific,elevation_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen,maintenance_oxygen_units,maintenance_carbon_dioxide,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,strategy_of_protection,sex,life_stage_general_initial,life_stage_general_final,life_stage_specific_initial,life_stage_specific_final,size_type,size_units,size_value_initial,size_value_final,test_temperature,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,development_time,development_time_unit,comments_development
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,53.2,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),44,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,45.72,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),57,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,46.39,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),56,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,49.32,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),70,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,59.24,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),57,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,43.74,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),63,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,63.02,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),51,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,32.24,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),52,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,43.83,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),59,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,47.84,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),53,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,39.98,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),52,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,40.71,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),63,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,38.55,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),49,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,71.39,18,21,400,kPa,ppm,16L_8D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),86,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,58.4,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),71,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,49.15,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),81,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,58.33,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),87,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,60.29,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),85,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,59.93,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),87,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,39.09,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),85,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,42.16,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),73,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,55.03,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),88,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,50.71,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),87,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,50.22,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),67,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,52.76,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),93,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,49.22,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),93,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,44.24,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),85,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,41.46,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),113,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,45.7,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),106,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,50.36,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),78,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,46.18,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),73,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,59.84,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),86,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,63.02,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),71,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",male,egg,adult,,,fresh mass,milligram,,47.08,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),92,days,
Semsar-kazerouni_et_al_2022,07-11-2022,Wilco_CEP_Verberk,w.verberk@science.ru.nl,https://doi.org/10.17026/dans-22w-ygkz,https://doi.org/10.1016/j.cris.2022.100034,,Lycaena_phlaeas,,terrestrial,terrestrial,,52,5,21.4,5,41,39,field,,01-05-2015,01-05-2015,,yes,1460,25,23,16l_8D,95,21,kPa,400,ppm,Adult butterflies were fed with artificial nectar provided through artificial flowers,no,"protected (carried by the female, or attached to a substrate or floating in clumped masses)",female,egg,adult,,,fresh mass,milligram,,57.77,18,21,400,kPa,ppm,12L_12D,95,Maintenance temperature was probably between 18 degrees (during winter) and 28 degrees (during summer),86,days,
