dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,location_description,realm_general,realm_specific,depth_of_collection,elevation_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,lat_gg_mm_ss,long_gg_mm_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,resp_error_estimate,resp_error_type,sample_size,comments_respiration
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.9421,6,32,,9.44,,kPa,,,,,umolO2/h/ind,1.698426977,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6568,6,32,,9.44,,kPa,,,,,umolO2/h/ind,2.142793499,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6677,6,32,,9.44,,kPa,,,,,umolO2/h/ind,2.125808541,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6274,6,32,,9.44,,kPa,,,,,umolO2/h/ind,1.663448575,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6565,6,32,,9.44,,kPa,,,,,umolO2/h/ind,1.458730114,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.5981,6,32,,9.44,,kPa,,,,,umolO2/h/ind,1.574037389,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6783,6,32,,9.44,,kPa,,,,,umolO2/h/ind,2.056683978,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.7916,6,32,,9.44,,kPa,,,,,umolO2/h/ind,2.065068346,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.8583,6,32,,9.44,,kPa,,,,,umolO2/h/ind,2.050015045,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.8303,6,32,,9.44,,kPa,,,,,umolO2/h/ind,2.141171566,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.7619,6,32,,14.15,,kPa,,,,,umolO2/h/ind,2.382721972,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6023,6,32,,14.15,,kPa,,,,,umolO2/h/ind,1.879962477,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.8582,6,32,,14.15,,kPa,,,,,umolO2/h/ind,1.488072903,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6023,6,32,,14.15,,kPa,,,,,umolO2/h/ind,2.012082159,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.8452,6,32,,14.15,,kPa,,,,,umolO2/h/ind,1.646896578,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.8229,6,32,,14.15,,kPa,,,,,umolO2/h/ind,2.256511085,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6057,6,32,,14.15,,kPa,,,,,umolO2/h/ind,2.455251869,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.7239,6,32,,14.15,,kPa,,,,,umolO2/h/ind,2.207015948,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6444,6,32,,14.15,,kPa,,,,,umolO2/h/ind,1.712486548,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.5803,6,32,,14.15,,kPa,,,,,umolO2/h/ind,1.536684918,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.8677,6,32,,21.23,,kPa,,,,,umolO2/h/ind,1.23471871,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,1.0562,6,32,,21.23,,kPa,,,,,umolO2/h/ind,0.587232993,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.9062,6,32,,21.23,,kPa,,,,,umolO2/h/ind,0.663880534,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,1.0256,6,32,,21.23,,kPa,,,,,umolO2/h/ind,0.77751025,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.9266,6,32,,21.23,,kPa,,,,,umolO2/h/ind,1.158548122,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6495,6,32,,21.23,,kPa,,,,,umolO2/h/ind,1.3652171,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,1.1178,6,32,,21.23,,kPa,,,,,umolO2/h/ind,1.390805802,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,1.3421,6,32,,21.23,,kPa,,,,,umolO2/h/ind,1.110795257,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,1.2003,6,32,,21.23,,kPa,,,,,umolO2/h/ind,1.058141866,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.9347,6,32,,21.23,,kPa,,,,,umolO2/h/ind,0.961542547,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.7391,12,32,,2.36,,kPa,,,,,umolO2/h/ind,1.186690174,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.8401,12,32,,2.36,,kPa,,,,,umolO2/h/ind,1.356652363,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.545,12,32,,2.36,,kPa,,,,,umolO2/h/ind,0.618146242,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.7741,12,32,,2.36,,kPa,,,,,umolO2/h/ind,0.693852954,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.7752,12,32,,2.36,,kPa,,,,,umolO2/h/ind,0.776053215,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6631,12,32,,2.36,,kPa,,,,,umolO2/h/ind,0.761222209,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6152,12,32,,2.36,,kPa,,,,,umolO2/h/ind,0.77465869,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6712,12,32,,2.36,,kPa,,,,,umolO2/h/ind,1.035066138,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.7601,12,32,,2.36,,kPa,,,,,umolO2/h/ind,1.194344596,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.8142,12,32,,2.36,,kPa,,,,,umolO2/h/ind,1.112283963,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.7449,12,32,,4.71,,kPa,,,,,umolO2/h/ind,0.907840127,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6793,12,32,,4.71,,kPa,,,,,umolO2/h/ind,1.180647407,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.584,12,32,,4.71,,kPa,,,,,umolO2/h/ind,1.417552637,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.7597,12,32,,4.71,,kPa,,,,,umolO2/h/ind,0.917972836,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,0.6755,12,32,,4.71,,kPa,,,,,umolO2/h/ind,2.098186367,,,,
Leiva_et_al_2018,01-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,,https://doi.org/10.5281/zenodo.5120850,https://doi.org/10.1007/s00227-018-3406-z,,Petrolisthes_laevigatus,,,intertidal,intertidal,,,,,,,,,-41.481728,-72.91143,field,,01-10-2009,01-03-2010,,yes,,,12,32,,,,12L_12D,,,,,no,,,,,,,,,,,,standard,,,fiber optic oxygen sensor,1000,,glass,3,closed,aquatic,adult,adult,female,,dry body mass,gram,1.0166,12,32,,4.71,,kPa,,,,,umolO2/h/ind,2.145287877,,,,
