dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,location_description,realm_general,realm_specific,depth_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,lat_gg_mm_ss,long_gg_mm_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,comments_respiration
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,female,mature,fresh body mass,milligram,348.34,28,,,,,,,,,,umolO2/h/ind,5.325230272,Diploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,female,mature,fresh body mass,milligram,348.34,28,,,,,,,,,,umolO2/h/ind,4.551381607,Diploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,female,mature,fresh body mass,milligram,348.34,28,,,,,,,,,,umolO2/h/ind,4.658230296,Diploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,female,mature,fresh body mass,milligram,512.82,23,,,,,,,,,,umolO2/h/ind,1.686290206,Diploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,female,mature,fresh body mass,milligram,512.82,23,,,,,,,,,,umolO2/h/ind,2.025340064,Diploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,female,mature,fresh body mass,milligram,512.82,28,,,,,,,,,,umolO2/h/ind,0.789193036,Diploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,female,mature,fresh body mass,milligram,512.82,28,,,,,,,,,,umolO2/h/ind,5.555136449,Diploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,female,mature,fresh body mass,milligram,512.82,28,,,,,,,,,,umolO2/h/ind,5.42824383,Diploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,female,mature,fresh body mass,milligram,512.82,28,,,,,,,,,,umolO2/h/ind,5.39451076,Diploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,227.2,23,,,,,,,,,,umolO2/h/ind,1.66406217,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,227.2,23,,,,,,,,,,umolO2/h/ind,1.314658854,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,227.2,23,,,,,,,,,,umolO2/h/ind,1.559236944,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,227.2,23,,,,,,,,,,umolO2/h/ind,1.702057211,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,227.2,28,,,,,,,,,,umolO2/h/ind,3.484897268,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,227.2,28,,,,,,,,,,umolO2/h/ind,3.135258837,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,227.2,28,,,,,,,,,,umolO2/h/ind,3.475776763,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,227.2,28,,,,,,,,,,umolO2/h/ind,2.754527832,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,NA,23,,,,,,,,,,umolO2/h/ind,#VALUE!,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,NA,23,,,,,,,,,,umolO2/h/ind,#VALUE!,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,NA,23,,,,,,,,,,umolO2/h/ind,#VALUE!,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,NA,23,,,,,,,,,,umolO2/h/ind,#VALUE!,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,NA,28,,,,,,,,,,umolO2/h/ind,#VALUE!,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,NA,28,,,,,,,,,,umolO2/h/ind,#VALUE!,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,NA,28,,,,,,,,,,umolO2/h/ind,#VALUE!,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,NA,28,,,,,,,,,,umolO2/h/ind,#VALUE!,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,254.38,23,,,,,,,,,,umolO2/h/ind,2.098984265,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,254.38,23,,,,,,,,,,umolO2/h/ind,2.205635917,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,254.38,23,,,,,,,,,,umolO2/h/ind,1.88320677,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,254.38,23,,,,,,,,,,umolO2/h/ind,1.036792747,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,254.38,28,,,,,,,,,,umolO2/h/ind,3.707488012,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,254.38,28,,,,,,,,,,umolO2/h/ind,2.46687447,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,254.38,28,,,,,,,,,,umolO2/h/ind,3.357262399,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,254.38,28,,,,,,,,,,umolO2/h/ind,3.644562359,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,182.43,23,,,,,,,,,,umolO2/h/ind,1.300178565,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,182.43,23,,,,,,,,,,umolO2/h/ind,1.501905085,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,182.43,23,,,,,,,,,,umolO2/h/ind,1.020936266,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,182.43,23,,,,,,,,,,umolO2/h/ind,1.58343631,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,182.43,28,,,,,,,,,,umolO2/h/ind,1.540689458,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,245.5,23,,,,,,,,,,umolO2/h/ind,0.265833458,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,223.28,23,,,,,,,,,,umolO2/h/ind,0.502949087,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,223.28,23,,,,,,,,,,umolO2/h/ind,0.974813539,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,223.28,23,,,,,,,,,,umolO2/h/ind,1.395255173,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,223.28,23,,,,,,,,,,umolO2/h/ind,1.297981421,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,223.28,28,,,,,,,,,,umolO2/h/ind,3.037918059,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,223.28,28,,,,,,,,,,umolO2/h/ind,2.460027155,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,223.28,28,,,,,,,,,,umolO2/h/ind,0.976478215,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,223.28,28,,,,,,,,,,umolO2/h/ind,1.159057822,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,122.83,23,,,,,,,,,,umolO2/h/ind,0.98831966,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,122.83,23,,,,,,,,,,umolO2/h/ind,1.091012253,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,122.83,23,,,,,,,,,,umolO2/h/ind,0.977076423,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,122.83,23,,,,,,,,,,umolO2/h/ind,1.164779156,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,28,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,122.83,28,,,,,,,,,,umolO2/h/ind,1.643501311,Triploid_individual
