dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,location_description,realm_general,realm_specific,depth_of_collection,elevation_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,lat_gg_mm_ss,long_gg_mm_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,resp_error_estimate,resp_error_type,sample_size,comments_respiration
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,21,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.50372382,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.1983472,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,22,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.50372382,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.570100429,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,22,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.50372382,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.325328959,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,22,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.50372382,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.937257633,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,22,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.50372382,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,0.670460981,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,22,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.50372382,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,6.870076146,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,22,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.50372382,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.096660876,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,22,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.50372382,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.827626972,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,22,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.50372382,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,4.467079317,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,22,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.50372382,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.570100429,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,22,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.50372382,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.68542703,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,22,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.50372382,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.45266546,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,5.364734094,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.771240654,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.840949128,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.535403359,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.596873366,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.627114248,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.395310049,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,4.115812321,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.836404371,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.189261873,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,4.019821608,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.462155911,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.023171623,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.598535562,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.00348097,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.912618782,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,29,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.036013542,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,29,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,4.102190247,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,29,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,4.298250811,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,29,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.360595411,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,29,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,4.072027084,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,29,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.914196577,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,29,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.85393103,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,29,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.360595411,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,29,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.375349132,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,29,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.3295629,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.899776863,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.49518652,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.803530239,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.49518652,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.200833021,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.49518652,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.996029071,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.49518652,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.655155466,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,28,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.49518652,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.667202059,,,,
