dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,location_description,realm_general,realm_specific,elevation_of_collection,depth_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,comments_respiration
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,20,,,,,,,,,,yes,20,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2155,20,,,,,,,,,,uLCO2/h/ind,0.3449,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,20,,,,,,,,,,yes,20,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2133,20,,,,,,,,,,uLCO2/h/ind,0.1857,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,20,,,,,,,,,,yes,20,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2565,20,,,,,,,,,,uLCO2/h/ind,0.2507,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,20,,,,,,,,,,yes,20,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.1834,20,,,,,,,,,,uLCO2/h/ind,0.098,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,20,,,,,,,,,,yes,20,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2064,20,,,,,,,,,,uLCO2/h/ind,0.1277,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,20,,,,,,,,,,yes,20,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2237,20,,,,,,,,,,uLCO2/h/ind,0.1767,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,20,,,,,,,,,,yes,20,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.1908,20,,,,,,,,,,uLCO2/h/ind,0.1088,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,20,,,,,,,,,,yes,20,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2714,20,,,,,,,,,,uLCO2/h/ind,0.32,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,20,,,,,,,,,,yes,20,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2291,20,,,,,,,,,,uLCO2/h/ind,0.1956,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,20,,,,,,,,,,yes,20,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2167,20,,,,,,,,,,uLCO2/h/ind,0.129,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,20,,,,,,,,,,yes,20,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2204,20,,,,,,,,,,uLCO2/h/ind,0.2908,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2523,23,,,,,,,,,,uLCO2/h/ind,0.3114,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.196,23,,,,,,,,,,uLCO2/h/ind,0.3332,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2113,23,,,,,,,,,,uLCO2/h/ind,0.3966,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.249,23,,,,,,,,,,uLCO2/h/ind,0.2867,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2443,23,,,,,,,,,,uLCO2/h/ind,0.3509,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2207,23,,,,,,,,,,uLCO2/h/ind,0.2588,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2764,23,,,,,,,,,,uLCO2/h/ind,0.4091,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2564,23,,,,,,,,,,uLCO2/h/ind,0.3223,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2847,23,,,,,,,,,,uLCO2/h/ind,0.3767,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2134,23,,,,,,,,,,uLCO2/h/ind,0.2458,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2799,23,,,,,,,,,,uLCO2/h/ind,0.391,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2433,23,,,,,,,,,,uLCO2/h/ind,0.3007,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2374,23,,,,,,,,,,uLCO2/h/ind,0.3042,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.258,23,,,,,,,,,,uLCO2/h/ind,0.3847,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2301,23,,,,,,,,,,uLCO2/h/ind,0.2104,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2488,23,,,,,,,,,,uLCO2/h/ind,0.3066,
Le_Lann_et_al_2014,27-03-2023,Cecile_Le_Lann,cecile.lelann@univ-rennes1.fr,primary,https://doi.org/10.5281/zenodo.7775047,https://doi.org/10.1007/s00442-013-2810-9,,Trichopria_drosophilae,,terrestrial,,60,,48,21,5,-1,29,16,field,,01-06-2011,31-08-2011,,yes,,,23,,,,,,,,,,yes,23,,,,,,,,,,,basal,1.5,,Carbon dioxide analyzer sable system,30,0.001,glass,2.05,intermittent flow-through,aerial,adult,,female,mature,fresh body mass,milligram,0.2217,23,,,,,,,,,,uLCO2/h/ind,0.2897,
